000000	00:00:00
3414B5	TexasInstrum
341513	TexasInstrum
341593	RuckusWirele
34159E	Apple
341736	iCommSemicon
3417DD	SercommFranc
3417EB	Dell
34194D	Arcadyan
341A35	FiberhomeTel
341A4C	WeibuElectro
341B22	GrandbeingTe
341B2D	Cisco
341CF0	XiaomiCommun
341E6B	HuaweiTechno
341FC4	VLinkTechnol
341FE4	Commscope
342003	FeitengyunTe
3420D3	IpComNetwork
3420E3	RuckusWirele
342109	JensenScandi
3422CF	AUMOVIO
342387	HonHaiPrecis
3423BA	SamsungElect
34243E	zte
34255D	LoadcomTechn
3425B4	SiliconLabor
3425BE	AmazonTechno
342601	HuaweiTechno
342606	CarePredict
3426E6	CigShanghai
342792	FreeboxSas
342840	Apple
342844	KyungInElect
342865	JuniperNetwo
3428F0	ATNInternati
342912	HuaweiTechno
3429EA	McdElectroni
3429EF	QingdaoHaier
342AF1	TexasInstrum
342B6E	Apple
342B70	Arris
342C8E	Ufispace
342CC4	CompalBroadb
342D0D	SamsungElect
342DA3	FiberhomeTel
342EB6	HuaweiTechno
342EB7	Intel
342F6E	Anywire
342FBD	Nintendo
343111	SamsungElect
34317F	PanasonicApp
34318F	Apple
3431C4	AVM
3432E6	PanasonicInd
343607	PinewavePte
34363B	Apple
343654	zte
343759	zte
343794	Hamee
343839	NECPlatforms
3438AF	InlabNetwork
3438B7	HUMAX
343916	Google
343A20	HewlettPacka
343C30	NXPSemicondu
343D7F	KlipschGroup
343D98	JinQianMaoTe
343DA9	HuaweiTechno
343DC4	Buffalo
343E25	Ohsung
343EA4	Ring
3440B5	Ibm
34415D	Intel
3441A8	ERTelecom
344262	Apple
34466F	HiTEMEnginee
3446EC	HuaweiDevice
34479A	OppoMobileTe
3447D4	QuanjingInte
3448ED	Dell
344951	Eliyan
34495B	SagemcomBroa
344A1B	zte
344A86	HonorDevice
344AC3	HuNanZiKunIn
344B3D	FiberhomeTel
344B50	zte
344CA4	amazipointte
344CC8	Echodyne
344DEA	zte
344DF7	LGElectronic
344E2F	Lear
344EE2	HuaweiDevice
344F3F	IOPowerTechn
344F5C	R&M
344F69	EkinopsSas
34516F	SkychersCrea
345180	TCLKingElect
345184	HuaweiDevice
3451AA	JidGlobal
3451C9	Apple
3453D2	SagemcomBroa
34543C	TakaokaToko
345506	GeniusTechno
345594	FujianStarNe
3455E5	SJIT
3456ED	GoerdynaGrou
3456FE	CiscoMeraki
345760	MitraStarTec
345840	HuaweiTechno
34587C	MiraeInforma
34588A	Cisco
345A06	SHARP
345A18	AlignmentEng
345A60	MicroStarINT
345ABA	tcloudintell
345B11	EviHeat
345B98	EMMicroelect
345BBB	GDMideaAirCo
345C40	CargtHolding
345CF3	ChipseaTechn
345D10	Wytek
345D9E	SagemcomBroa
345DA8	Cisco
345E08	Roku
345EE7	ChengFengErL
345F45	Espressif
3460F9	TPLink
346178	Boeing
346288	Cisco
3462B4	RenesasElect
3463D4	BionixSupply
3464A9	HewlettPacka
346679	HuaweiTechno
346691	Apple
3466EA	VertuInterna
34684A	Teraworks
346893	Tecnovideo
346895	HonHaiPrecis
3468B5	TexasInstrum
346987	zte
346AC2	HuaweiTechno
346B46	SagemcomBroa
346B5B	NewH3CTechno
346BD3	HuaweiTechno
346C0F	PramodTeleco
346D9C	Carrier
346E68	HuaweiTechno
346E8A	Ecosense
346E9D	Ericsson
346F11	QingdaoZhipa
346F24	AzureWaveTec
346F3F	HonHaiPrecis
346F71	TenaFe
346F90	Cisco
346F92	WhiteRodgers
346FED	EnovationCon
347069	Cisco
347146	HuaweiDevice
34732D	Cisco
34735A	Dell
347379	xFusionDigit
347563	RfLinkTechno
3475C7	Avaya
3476C5	IODataDevice
347839	zte
347877	ONetCommunic
3478D7	GioneeCommun
347916	HuaweiTechno
347A60	Commscope
347C25	Apple
347DE4	BilianElectr
347DF6	Intel
347E00	HuaweiDevice
347E39	NokiaDanmark
347E5C	Sonos
347ECA	Nextwill
34800D	Cavium
3480B3	XiaomiCommun
348137	Unicard
3481C4	AVM
3481F4	SSTTaiwan
3482C5	SamsungElect
3482DE	Kiio
348302	iFORCOM
3483D5	HuaweiTechno
348446	Ericsson
3484E4	TexasInstrum
348511	SkyworthDigi
348518	Espressif
348584	ExtremeNetwo
34862A	HeinzLackman
34865D	Espressif
3486DA	HonorDevice
34873D	QuectelWirel
3487FB	Gtai
348818	Cisco
34885D	LogitechFarE
348A12	HewlettPacka
348A3B	HuaweiDevice
348A7B	SamsungElect
348AAE	SagemcomBroa
348B75	LavaInternat
348C5E	Apple
348D13	SiliconLabor
348D52	SichuanTiany
348E89	BroadLinkTec
348F27	RuckusWirele
3490EA	MurataManufa
34916F	UserGate
3492C2	SquareRoute
349342	TTE
34936F	JuniperNetwo
349454	Espressif
3495DB	Logitec
349671	HuaweiTechno
349672	TpLinkTechno
349677	zte
34976F	Rootech
3497D7	YealinkNetwo
3497F6	ASUSTekCOMPU
3497FB	AdvancedRfTe
34987A	Espressif
3498B5	Netgear
34996F	VPIEngineeri
349971	QuantaStorag
3499D7	UniversalFlo
349A0D	ZBDDisplays
349B5B	Maquet
349D90	Heinzmann
349E34	EvervictoryE
349F7B	Canon
34A137	HuaweiTechno
34A183	AWare
34A2A2	HuaweiTechno
34A34E	NevadaNano
34A395	Apple
34A3BF	Terewave
34A55D	TechnosoftIn
34A5B4	NavtechPte
34A5E1	SensoristApS
34A68C	ShineProfitD
34A6EF	PhatenTech
34A709	Trevil
34A7BA	FischerInter
34A843	KYOCERADispl
34A84E	Cisco
34A8DB	SenArchApS
34A8EB	Apple
34AA31	SkyworthDigi
34AA8B	SamsungElect
34AA99	Nokia
34AAEE	Mikrovisatos
34AB37	Apple
34AB95	Espressif
34AC11	ChinaMobileG
34AD61	Celestica
34ADE4	ChintPower
34AF2C	Nintendo
34AFA3	Recogni
34AFB3	AmazonTechno
34B1EB	Apple
34B1F7	TexasInstrum
34B20A	HuaweiDevice
34B354	HuaweiTechno
34B472	Espressif
34B571	Plds
34B5A3	CigShanghai
34B7DA	Espressif
34B7FD	GuangzhouYou
34B883	Cisco
34B98D	XiaomiCommun
34BA38	PalMohanElec
34BA51	SeKureContro
34BA75	EverestNetwo
34BA9A	AsiatelcoTec
34BB1F	BlackBerryRT
34BB26	MotorolaMobi
34BC5E	eero
34BCA6	DingQingTech
34BD20	HikrobotTech
34BDC8	Cisco
34BDF9	WDKIndustria
34BDFA	CiscoSPVTG
34BE00	SamsungElect
34BF90	FiberhomeTel
34C059	Apple
34C0F9	RockwellAuto
34C103	HuamuTechnol
34C1E9	UlakCommunic
34C232	SamsungElect
34C3AC	SamsungElect
34C3D2	FnLinkTechno
34C3FD	Cisco
34C459	TexasInstrum
34C515	HewlettPacka
34C5D0	HagleitnerHy
34C69A	Enecsys
34C6DD	EzvizSoftwar
34C731	Alpsalpine
34C7E9	Google
34C803	Nokia
34C93D	Intel
34C99D	EidolonCommu
34C9F0	LMTechnologi
34CA81	NewH3CIntell
34CB1A	ProcterGambl
34CC28	Nexpring
34CD6D	CommSkyTechn
34CDB0	Espressif
34CDBE	HuaweiTechno
34CE00	XIAOMIElectr
34CE69	NokiaSolutio
34CE94	Parsec
34CF6C	Tailiwireles
34CFB5	Roboticdoo
34CFF6	Intel
34D09B	MobilMAXTech
34D262	SzDjiTechnol
34D270	AmazonTechno
34D2C4	RENAPrintSys
34D4E3	AtomPower
34D509	Genexis
34D693	HuaweiDevice
34D712	SmartisanDig
34D72F	SuperElectro
34D737	IBGIndustrie
34D772	XiamenYudian
34D7B4	Tributary
34D856	SkyworthDigi
34D868	Broadcom
34D954	WiBotic
34DAA1	Apple
34DAB7	zte
34DAC1	SAETechnolog
34DB9C	SagemcomBroa
34DBFD	Cisco
34DC99	NewH3CTechno
34DD04	Minut
34DD7E	UmeoxInnovat
34DDCC	Google
34DE1A	Intel
34DE34	zte
34DF20	ComstarTechn
34DF2A	FujikonIndus
34E0CF	zte
34E0D7	DongguanQish
34E12D	Intel
34E1A9	AVMAudiovisu
34E1D7	NXPSemicondu
34E2FD	Apple
34E380	Genexis
34E3DA	HovalAktieng
34E3FB	SamsungElect
34E42A	AutomaticBar
34E5EC	PaloAltoNetw
34E6AD	Intel
34E6D7	Dell
34E6E6	LGInnotek
34E70B	HANNetworks
34E71C	YOUHUATechno
34E894	TpLinkTechno
34E911	vivoMobileCo
34E9FE	Metis
34EA10	OrbicNorthAm
34EA34	GubeiElectro
34EAE7	HighFlyingEl
34ECB6	PhyplusMicro
34ED0B	XZCOM
34ED1B	Cisco
34EE16	Apple
34EE2A	ConMet
34EF44	2Wire
34EF8B	NTTDOCOMOBUS
34EFB6	EdgecoreNetw
34F015	XiaomiMobile
34F043	SamsungElect
34F084	SamsungElect
34F0CA	Linghangyuan
34F150	HuiZhouGaosh
34F223	FujianNewlan
34F39A	Intel
34F39B	WizLAN
34F5D7	HuaweiDevice
34F62D	SHARP
34F64B	Intel
34F68D	Apple
34F6D2	PanasonicTai
34F716	TpLinkTechno
34F86E	ParkerHannif
34F8DD	Apple
34F8E7	Cisco
34F968	ATEKProducts
34FA1C	XiaomiMobile
34FA40	GuangzhouRob
34FA9F	RuckusWirele
34FC6F	Alcea
34FC99	SJIT
34FCA1	Micronetunio
34FCB9	HewlettPacka
34FCEF	LGElectronic
34FD6A	Apple
34FD70	Intel
34FE1C	ChoungHwaTec
34FE77	Apple
34FE9E	Fujitsu
34FEC5	Sunwodaintel
34FFF3	HuaweiTechno
380025	Intel
380118	ULVAC
380146	BilianElectr
380195	SamsungElect
380197	TSSTGlobal
38019F	FastTechnolo
3802DE	Sercomm
3802E3	YichenTechno
380546	FoctekPhoton
3805AC	PillerGroup
3806B4	ADC
3806E6	Arcadyan
380716	FreeboxSas
3807D4	Zeppelin
3808FD	Silca
3809A4	FireflyInteg
3809FB	Apple
380A0A	SkyCityCommu
380A4F	PrachiEnterp
380A94	SamsungElect
380AAB	Formlabs
380B26	Mindray
380B3C	TexasInstrum
380B40	SamsungElect
380DD4	PrimaxElectr
380E4D	Cisco
380E7B	VPSThai
380F4A	Apple
380FAD	HuaweiTechno
380FE4	DedicatedNet
3810D5	AVMAudiovisu
3810F0	HewlettPacka
38127B	CrenetLabs
38141B	SecureLetter
381428	Dell
38144E	FiberhomeTel
3814A1	LGInnotek
38165A	zte
381672	SuperElectro
3816D1	SamsungElect
381730	UlrichLipper
381766	Promzakaz
3817B1	SagemcomBroa
3817C3	HewlettPacka
3817E1	VantivaUSA
38182B	Espressif
38184C	SonyHomeEnte
381868	Intel
38192F	Nokia
381A52	SeikoEpson
381B9E	QingdaoIntel
381C1A	Cisco
381C23	HilanTechnol
381C4A	SIMComWirele
381D14	Skydio
381DD9	FnLinkTechno
381EC7	ChipseaTechn
381F8D	TuyaSmart
382028	HuaweiTechno
382056	Cisco
3820A8	ColorTokens
382187	MideaGroup
3821C7	HewlettPacka
382228	TelinkMicro
38229D	ADBBroadband
3822D6	H3CTechnolog
3822E2	HP
3822F4	HuaweiDevice
3824F1	Private
38256B	MicrosoftMob
3825F3	MellanoxTech
38262B	UTranTechnol
382656	TCLKingElect
3826CD	Andtek
382835	zte
3828EA	FujianNetcom
38295A	OppoMobileTe
3829DD	ONvocal
382A19	TechnicaEngi
382A8B	nForeTechnol
382A8C	ALLWinner
382B78	EcoPlugsEnte
382C4A	ASUSTekCOMPU
382CDB	AristaNetwor
382CE5	TuyaSmart
382DD1	SamsungElect
382DE8	SamsungElect
382FB0	GDMideaAirCo
3830F9	LGElectronic
38315A	Rinnai
3831AC	Weg
3833C5	Microsoft
3835FB	SagemcomBroa
38378B	HuaweiTechno
38384B	vivoMobileCo
3838A6	AristaNetwor
383904	ittim
38396C	HuaweiDevice
38398F	SiliconLabor
3839CD	vivoMobileCo
383B26	JiangsuQinhe
383BC8	2Wire
383C9C	FujianNewlan
383D5B	FiberhomeTel
383F10	DBLTechnolog
383FB3	VantivaUSA
383FE8	HuaweiTechno
38420B	Sonos
384233	WildeboerBau
3842A6	Ingenieurbue
384369	PatrolProduc
38437D	CompalBroadb
3843E5	Grotech
3844BE	Espressif
38453B	RuckusWirele
38454C	LightLabs
384554	HarmanBecker
38458C	MyCloudTechn
384608	zte
384712	LuxotticaTri
3847BC	HuaweiTechno
3847F2	Recogni
38484C	Apple
384A80	SamsungElect
384B24	Siemens
384B5B	ZtronTechnol
384B76	AIRTAMEApS
384C4F	HuaweiTechno
384C90	Commscope
384DD2	HuaweiDevice
384E56	TexasInstrum
384F49	JuniperNetwo
384FF0	AzureWaveTec
38521A	Nokia
385247	HuaweiDevice
385319	34EDDBACente
38539C	Apple
385439	GuangzhouShi
38549B	zte
3854F5	AltoBeam
385610	CANDYHOUSE
38563D	Microsoft
3856B5	PeerbridgeHe
38580C	Panaccess
3859F8	MindMadeSp
3859F9	HonHaiPrecis
385AA8	ZhongdunSecu
385B44	SiliconLabor
385C76	Plantronics
385CFB	SiliconLabor
385F66	CiscoSPVTG
385FC3	YuJeongSyste
386077	Pegatron
3861A5	Grabango
386233	Apple
38637F	FiberhomeTel
3863BB	HewlettPacka
3863F6	3NodMultimed
386407	QingdaoIntel
386504	HonorDevice
3865B2	Apple
386645	OOSICTechnol
3866F0	Apple
386793	AsiaOptical
386893	Intel
3868A4	SamsungElect
3868BE	SichuanTiany
3868DD	Inventec
386A77	SamsungElect
386B1C	MercuryCommu
386BBB	Commscope
386C9B	IvyBiomedica
386DED	JuniperNetwo
386E21	WasionGroup
386E88	zte
386EA2	vivoMobileCo
386EB2	HuaweiTechno
386F6B	OppoMobileTe
38700C	Commscope
3870F2	HuaweiTechno
3871DE	Apple
3872C0	Comtrend
387605	Inogeni
3876CA	SmartIntelli
3876D1	Euronda
387707	AltoBeam
3877CD	KokusaiElect
387862	Sony
387A0E	Intel
387A3C	FiberhomeTel
387ACC	BilianElectr
387B01	MiaoMingInte
387B47	AKELA
387C76	UniversalGlo
387F8B	Apple
3880DF	MotorolaMobi
3881D7	TexasInstrum
388345	TpLinkTechno
38839A	RfLinkTechno
388479	CiscoMeraki
388602	Flexoptix
3886F7	Google
38879C	EiElectronic
3887D5	Intel
38881E	HuaweiTechno
388871	AskeyCompute
3888A4	Apple
38892C	Apple
3889DC	OpticonSenso
388A06	SamsungElect
388A21	UABTeltonika
388AB7	ITCNetworks
388ABE	OppoMobileTe
388B59	Google
388C50	LGElectronic
388CEF	SamsungElect
388D3D	WNC
388E7A	Autoit
388EE7	Fanhattan
388F30	SamsungElect
389052	HuaweiTechno
3890A5	Cisco
3890AF	zte
389148	zte
3891B7	Cisco
3891D5	H3CTechnolog
3891FB	Xenox
389201	TianyiTeleco
38922E	ArrayComm
389231	TecnoMobile
389461	RenesasElect
389496	SamsungElect
3894E0	SyrotechNetw
3894ED	Netgear
389592	Tendyron
3897A4	Elecom
3897D6	H3CTechnolog
3898D8	Meritech
3898E9	HuaweiDevice
389AF6	SamsungElect
389B73	GsdVietNamTe
389CB2	Apple
389D92	SeikoEpson
389E4C	HewlettPacka
389E80	zte
389F5A	CKurTV
389F83	OTN
38A067	NokiaSolutio
38A28C	RfLinkTechno
38A3E0	1Finity
38A44B	HuaweiDevice
38A4ED	XiaomiCommun
38A53C	COMECERNethe
38A5B6	MegmeetElect
38A5C9	TuyaSmart
38A659	SagemcomBroa
38A6CE	SkyUk
38A746	CompalInform
38A851	QuicksetDefe
38A86B	Orga
38A89B	FiberhomeTel
38A91C	NewH3CTechno
38A95F	Actifio
38A9EA	HkDapuElectr
38AA09	Cisco
38AA20	zte
38AA3C	SamsungElect
38AB16	NpoRtt
38AB41	TexasInstrum
38AC3D	Nephos
38ACDD	Valenco
38AD2B	HitronTechno
38AD8E	NewH3CTechno
38ADBE	NewH3CTechno
38AF29	ZhejiangDahu
38AFD0	Nevro
38AFD7	Fujitsu
38B12D	SonotronicNa
38B1DB	HonHaiPrecis
38B3F7	HuaweiDevice
38B4D3	BSHHausgerät
38B54D	Apple
38B5BD	EGOElektroGe
38B5C9	IngramMicroS
38B5D3	SecuWorks
38B725	WistronInfoc
38B74D	Fijowave
38B800	WNC
38B9AF	NXPSemicondu
38BAB0	Broadcom
38BAF8	Intel
38BB23	OzVisionAmer
38BB3C	Avaya
38BC01	HuaweiTechno
38BC1A	MEIZUTechnol
38BC61	Starkoff
38BD7A	HewlettPacka
38BEAB	AltoBeam
38BF2F	Espec
38BF33	NECCASIOMobi
38C096	Alpsalpine
38C0EA	Fortinet
38C2BA	CctvNeotech
38C43A	Apple
38C4E8	NSSSp
38C6BD	XiaomiCommun
38C6CE	Nintendo
38C70A	WiFiSong
38C7BA	CSServices
38C804	HuiZhouGaosh
38C85C	CiscoSPVTG
38C986	Apple
38C9A9	SMARTHighRel
38CA73	MiaoMingInte
38CA84	HP
38CA97	ContourDesig
38CADA	Apple
38CD07	FaceCamTechn
38D09C	HuaweiTechno
38D135	EasyIOSdnBhd
38D269	TexasInstrum
38D2CA	ZhejiangTmal
38D40B	SamsungElect
38D518	GooWiWireles
38D547	ASUSTekCOMPU
38D57A	CloudNetwork
38D620	LimideaConce
38D6E0	TOPDONTECHNO
38D7CA	7HugsLabs
38D82F	zte
38D9A5	MikotekInfor
38DBBB	SunbowTeleco
38DE35	GuangzhouYua
38DE60	Mohlenhoff
38DEAD	Intel
38E054	SecurityDesi
38E08E	MitsubishiEl
38E13D	Apple
38E158	FlaircommMic
38E1AA	zte
38E1F4	SagemcomBroa
38E26E	SweetRainEle
38E2C4	TexasInstrum
38E2CA	Katun
38E2DD	zte
38E39F	MotorolaMobi
38E3C5	TaicangT&WEl
38E563	OppoMobileTe
38E595	GongjinElect
38E60A	XiaomiCommun
38E7C0	HuiZhouGaosh
38E7D8	HTC
38E8DF	bmediendaten
38E8EE	NanjingYouku
38E98C	Reco
38EAA7	HewlettPacka
38EB47	HuaweiTechno
38EC07	MotorolaMobi
38EC0D	Apple
38EC11	NovatekMicro
38ECE4	SamsungElect
38ED18	Cisco
38EE9D	Anedo
38EFE3	IngenicoTerm
38F098	VaporStoneRa
38F0BB	CompuSoft
38F0C8	Logitech
38F135	SensorTecCan
38F18F	TechnicolorT
38F195	HuaweiTechno
38F20D	JuniperNetwo
38F23E	MicrosoftMob
38F32E	Skullcandy
38F33F	Tatsuno
38F3AB	LCFCElectron
38F3FB	Asperiq
38F406	JinanUSRIOTT
38F45E	H1Radio
38F554	HisenseElect
38F557	Jolata
38F597	home2net
38F601	SolidStateSt
38F6CF	zte
38F6ED	EVKDIKerschh
38F708	NationalReso
38F73D	AmazonTechno
38F7B2	SeojunElectr
38F7F1	HuaweiDevice
38F85E	HUMAX
38F889	HuaweiTechno
38F8B7	V2ComPartici
38F8CA	OWIN
38F8F6	Adtran
38F9D3	Apple
38F9F5	GarminIntern
38FACA	SkyworthDigi
38FB14	HuaweiTechno
38FBA0	BaseusTechno
38FC34	HuaweiDevice
38FC98	Intel
38FDF5	RenesasElect
38FDF8	Cisco
38FEC5	Ellips
38FF13	JointStockRe
38FF36	RuckusWirele
38FF59	Dell
3A0292	VideoElectro
3A0E75	Kevcom
3A1EC0	Genesis
3A3541	RaspberryPi
3A5A27	LongsysElect
3A5E03	CirrusDataSo
3A72C2	HuaweiTechno
3A765D	NewCoSemiTec
3A78CA	SoundTalks
3A796E	LXSemicon
3AA3F8	IEEE8021Chai
3ABA37	Cirrent
3AC6CF	Parakey
3ACFC5	Quickline
3AF521	SingleDigits
3C01EF	Sony
3C0268	Infinera
3C02B1	CreationTech
3C0461	Commscope
3C04BF	PRAVIS
3C0518	SamsungElect
3C058E	HuaweiTechno
3C05AB	ProductCreat
3C0630	Apple
3C0664	LeagridTechn
3C06A7	TpLinkTechno
3C0754	Apple
3C0771	Sony
3C07D7	Apple
3C081E	YupontElectr
3C0868	PowerPlusCom
3C08CD	JuniperNetwo
3C08F6	Cisco
3C096D	PowerhouseDy
3C0A7A	SamsungElect
3C0AF3	CloudNetwork
3C0B4F	IntertechSer
3C0B59	TuyaSmart
3C0C48	Servergy
3C0C7D	TinyMeshAS
3C0CDB	UnionManTech
3C0D2C	LiquidMarket
3C0E23	Cisco
3C0F02	Espressif
3C0FC1	KBCNetworks
3C1040	daesungnetwo
3C1060	FiberhomeTel
3C106F	AlbahithTech
3C10E6	PHAZR
3C11B2	FraunhoferFI
3C135A	XiaomiCommun
3C13BB	HuaweiTechno
3C13CC	Cisco
3C1512	HuanhuTechno
3C155A	Nokia
3C15C2	Apple
3C15EA	Tescom
3C15FB	HuaweiTechno
3C1640	QingdaoHaier
3C1710	SagemcomBroa
3C189F	Nokia
3C18A0	LuxsharePrec
3C1915	GFIChronoTim
3C195E	SamsungElect
3C197D	Ericsson
3C19CB	TecnoMobile
3C1A0F	ClearSkyData
3C1A57	Cardiopulmon
3C1A65	Nokia
3C1A79	HuayuanTechn
3C1A9E	VitalThingsA
3C1ACC	QuectelWirel
3C1BF8	HikvisionDig
3C1CBE	Jadak
3C1E04	DLinkInterna
3C1E13	SunriseTechn
3C1EB5	Apple
3C2093	GDMideaAirCo
3C20F6	SamsungElect
3C219C	Intel
3C227F	QuectelWirel
3C22FB	Apple
3C240A	HuaweiDevice
3C25D7	Nokia
3C25F8	Dell
3C26D5	SoteraWirele
3C26E4	Cisco
3C2763	SLEqualityen
3C286D	Google
3C28A6	ALEInternati
3C2983	SamsungElect
3C2AB3	Telesystemco
3C2AF4	BrotherIndus
3C2C30	Dell
3C2C94	DelanTech
3C2C99	EdgecoreNetw
3C2CA6	XiaomiElectr
3C2D9E	VantivaConne
3C2DB7	TexasInstrum
3C2EF5	SiliconLabor
3C2EF9	Apple
3C2EFF	Apple
3C2F3A	SFORZATO
3C300C	DewarElectro
3C306F	HuaweiTechno
3C3174	Google
3C3178	Qolsys
3C318A	SamsungElect
3C32B9	OppoMobileTe
3C3300	Bilianelectr
3C3332	DLink
3C3464	Apple
3C3556	Cognitec
3C3558	CloudNetwork
3C3576	ItelMobile
3C363D	Nokia
3C366A	HuaweiTechno
3C36E4	Commscope
3C3712	AVMAudiovisu
3C3786	Netgear
3C381F	HuaweiDevice
3C3824	XiaomiCommun
3C3888	ConnectQuest
3C38F4	Sony
3C39A8	TaichiTechno
3C39C3	JWElectronic
3C39C8	Apple
3C3A73	Avaya
3C3B4D	ToyoSeisakus
3C3B77	Apple
3C3B99	ItelMobile
3C3BAD	ChinaDragonT
3C3F51	2Crsi
3C4015	12mmHealthTe
3C404F	PisenElectro
3C410E	Cisco
3C438E	Commscope
3C450B	SentryEquipm
3C457A	SkyUk
3C4645	InfinityWire
3C46A1	RuckusWirele
3C46D8	TpLinkTechno
3C4711	HuaweiTechno
3C479B	TheissenTrai
3C4937	ASSMANNElect
3C49FF	UnionmanTech
3C4A92	HewlettPacka
3C4AC9	HuaweiDevice
3C4C69	InfinitySyst
3C4CD0	CeragonNetwo
3C4DBE	Apple
3C4E47	Etronic
3C4E56	ChuangweiRgb
3C5002	Apple
3C510E	Cisco
3C5282	HewlettPacka
3C52A1	TPLink
3C53D7	Cedes
3C5447	HuaweiTechno
3C5576	CloudNetwork
3C55DB	SkyworthDigi
3C566E	Infinixmobil
3C5731	Cisco
3C574F	ChinaMobileG
3C5765	UnionmanTech
3C576C	SamsungElect
3C57BD	KesslerCrane
3C57D5	FiveCo
3C5836	SagemcomBroa
3C585D	SagemcomBroa
3C58C2	Intel
3C591E	TCLKingElect
3C59C0	HuaweiTechno
3C5A37	SamsungElect
3C5AB4	Google
3C5CC3	FirstBlueChi
3C5CC4	AmazonTechno
3C5CF1	eero
3C5D29	ZhejiangTmal
3C5EC3	Cisco
3C5F01	Synerchip
3C6104	JuniperNetwo
3C6105	Espressif
3C6200	SamsungElect
3C6278	JetnetTechno
3C62F0	Sercomm
3C64CF	TPLink
3C65D1	HuaweiTechno
3C6716	LilyRobotics
3C672C	Sciovid
3C678C	HuaweiTechno
3C6816	VXi
3C69D1	ADCAutomotiv
3C6A48	TpLinkTechno
3C6A7D	NiigataPower
3C6A9D	DexatekTechn
3C6AA7	Intel
3C6AD2	TPLink
3C6D66	NVIDIA
3C6D89	Apple
3C6E63	Mitron
3C6F45	Fiberpro
3C6F9B	zte
3C6FEA	PanasonicInd
3C6FF7	EnTek
3C7059	MakerBotIndu
3C714B	HumaxNetwork
3C71BF	Espressif
3C7437	Rim
3C754A	Commscope
3C7625	zte
3C7787	HuaweiDevice
3C77E6	HonHaiPrecis
3C7843	HuaweiTechno
3C7873	Airsonics
3C7895	TPLink
3C792B	DongguanAukl
3C7A8A	Commscope
3C7AAA	ChinaDragonT
3C7AC4	Chemtronics
3C7AF0	ItelMobile
3C7C3F	ASUSTekCOMPU
3C7D0A	Apple
3C7DB1	TexasInstrum
3C7F6E	XiaomiCommun
3C7F6F	Telechips
3C806B	HunanVocAcou
3C80AA	RansnetSinga
3C8129	InhecoIndust
3C81D8	SagemcomBroa
3C82C0	VantivaUSA
3C831E	CKD
3C8375	Microsoft
3C83B5	AdvanceVisio
3C8427	Espressif
3C846A	TpLinkTechno
3C869A	HuaweiTechno
3C86A8	Sangshinelec
3C86D1	vivoMobileCo
3C894D	DrInghcFPors
3C8970	Neosfar
3C8994	SkyUk
3C89A6	Kapelse
3C8A1F	Espressif
3C8AB0	JuniperNetwo
3C8AE5	TensunInform
3C8B6E	MellanoxTech
3C8B7F	Cisco
3C8BCD	AlcatelLucen
3C8BFE	SamsungElect
3C8C40	H3CTechnolog
3C8C93	JuniperNetwo
3C8CF8	TRENDnet
3C8D20	Google
3C8F06	LibtorTechno
3C9066	SmartRG
3C90E0	HuaweiTechno
3C912B	Vexata
3C9157	YulongComput
3C9174	AlongCommuni
3C9180	LiteonTechno
3C92DC	OctopodTechn
3C93F4	HuaweiTechno
3C94D5	JuniperNetwo
3C94FD	Mist
3C9509	LiteonTechno
3C970E	WistronInfoC
3C9722	worldeliteel
3C977E	IPSTechnolog
3C9872	Sercomm
3C98BF	QuestControl
3C996D	MarelliEurop
3C998C	HouwaSystemD
3C99F7	Lansentechno
3C9A77	VantivaUSA
3C9BC6	HuaweiDevice
3C9BD6	Vizio
3C9C0F	Intel
3C9D56	HuaweiTechno
3C9EC7	SkyUk
3C9F81	CATICBitComm
3C9FC3	SineadTechno
3C9FCD	NeowayTechno
3CA00E	SkyworthDigi
3CA067	LiteonTechno
3CA070	BlinkbyAmazo
3CA10D	SamsungElect
3CA161	HuaweiTechno
3CA239	DGSQ
3CA2C3	vivoMobileCo
3CA308	TexasInstrum
3CA315	BlessInforma
3CA31A	OilfindInter
3CA348	vivoMobileCo
3CA37E	HuaweiTechno
3CA581	vivoMobileCo
3CA616	vivoMobileCo
3CA62F	AVMAudiovisu
3CA6F6	Apple
3CA72B	MRVCommunica
3CA7AE	zte
3CA80A	vivoMobileCo
3CA82A	HewlettPacka
3CA8ED	smartlightte
3CA916	HuaweiDevice
3CA9AB	Nintendo
3CA9F4	Intel
3CAA3F	iKey
3CAB72	NanjingQinhe
3CAB8E	Apple
3CAE69	ESAElektrosc
3CAFB7	XiaomiCommun
3CB07E	AroundsIntel
3CB0ED	NothingTechn
3CB15B	Avaya
3CB17F	Wattwatchers
3CB233	HuaweiDevice
3CB43D	SZTenveovide
3CB53D	HunanGokeMic
3CB6B7	vivoMobileCo
3CB6E7	HandheldScie
3CB72B	PLUMgrid
3CB74B	VantivaUSA
3CB792	HitachiMaxel
3CB87A	Private
3CB8D6	BluebankComm
3CB922	HuaweiTechno
3CB9A6	BeldenDeutsc
3CBB73	XinguoduTech
3CBBFD	SamsungElect
3CBCD0	zte
3CBD14	DieboldNixdo
3CBD3E	XiaomiElectr
3CBD69	NokiaShangha
3CBDC5	Arcadyan
3CBDD8	LgElectronic
3CBE8E	GuangzhouShi
3CBEE1	Nikon
3CBF60	Apple
3CBFD7	Apple
